damageDealt	headshotKills	heals	killPlace	killPoints	kills	killStreaks	longestKill	matchDuration	matchType	numGroups	rankPoints	revives	rideDistance	roadKills	swimDistance	winPoints	winPlacePerc
19.35	0	1	49	0	0	0	0	1378	3	29	1500	0	0	0	0	0	0.8571
21.6	0	0	84	1025	0	0	0	1943	3	27	-1	0	0	0	0	1503	0
62.7	0	0	17	0	2	2	56.68	1192	3	26	1465	0	0	0	0	0	0.32
0	0	0	60	0	0	0	0	1902	1	94	1505	0	4789	0	0	0	0.4688
0	0	0	61	0	0	0	0	1469	1	87	1449	0	0	0	0	0	0.3523
220.3	1	1	7	0	3	1	92.73	1413	1	87	1514	0	0	0	0	0	0.9889
51.08	0	4	33	0	1	1	11.77	1929	2	47	1483	0	0	0	0	0	0.4375
100	0	1	27	0	1	1	10.68	1488	1	93	1477	0	0	0	0	0	0.7368
0	0	0	61	1437	0	0	0	1397	1	95	-1	0	0	0	0	1522	0.4526
169.1	0	0	36	0	1	1	13.74	1870	3	25	1492	0	0	0	0	0	0.0769
106.7	0	0	54	1249	0	0	0	1358	3	31	-1	0	0	0	101.4	1533	0.7
0	0	0	86	0	0	0	0	868	1	45	1500	0	0	0	0	0	0
907.2	3	5	1	0	8	2	87.83	1395	1	95	1574	0	0	0	0	0	1
0	0	0	82	1000	0	0	0	1487	3	28	-1	0	0	0	0	1500	0.0714
195.9	2	0	6	1121	3	1	25.79	1402	3	31	-1	0	0	0	0	1506	0.9
0	0	0	81	0	0	0	0	1367	3	22	1484	0	0	0	0	0	0
83.4	0	0	54	1679	0	0	0	1315	3	26	-1	0	0	0	0	1624	0.7308
33.11	0	0	67	0	0	0	0	1361	2	46	1497	0	0	0	0	0	0.3404
60.03	0	0	78	0	0	0	0	1982	3	25	1449	0	0	0	0	0	0.1923
0	0	3	55	0	0	0	0	1799	3	26	1500	0	2592	0	0	0	0.5769
148.7	0	8	17	0	2	1	41.96	1388	3	25	1422	0	0	0	0	0	0.75
476.4	4	14	2	0	4	1	23.86	2128	1	91	1646	0	11670	0	0	0	0.9892
147	0	0	50	1014	0	0	0	1441	3	30	-1	1	1635	0	156.6	1506	0.931
68	0	0	57	1706	0	0	0	1308	3	27	-1	0	0	0	0	1603	0.5357
0	0	0	90	0	0	0	0	1816	2	46	1475	0	0	0	0	0	0.0213
100	0	0	79	1459	0	0	0	1379	3	28	-1	0	0	0	0	1455	0.1852
62.76	0	5	47	1132	0	0	0	1786	3	28	-1	0	7360	0	0	1507	0.8966
196.2	0	8	14	1026	2	1	10.5	1415	2	46	-1	1	517.7	0	0	1492	0.8333
0	0	0	93	1215	0	0	0	1416	3	26	-1	0	0	0	0	1527	0
289.8	0	0	21	1301	2	1	8.709	1403	3	29	-1	1	0	0	0	1480	0.5
0	0	0	81	1177	0	0	0	1655	3	26	-1	0	0	0	0	1495	0.037
170.1	1	0	34	0	1	1	16.69	1380	2	47	1483	1	0	0	0	0	0.4681
45.63	0	5	59	1094	0	0	0	1368	3	29	-1	0	0	0	0	1474	0.6786
170.9	1	0	18	0	2	1	133.3	1357	3	25	1553	0	0	0	0	0	0.2
150.5	0	7	15	0	2	2	32.71	1760	3	28	1509	1	5748	0	0	0	0.9643
0	0	0	82	0	0	0	0	1769	3	28	1500	0	0	0	0	0	0.1034
0	0	0	81	0	0	0	0	1912	3	29	1437	0	0	0	0	0	0.1071
0	0	1	51	0	0	0	0	1975	3	26	1431	0	6469	0	10.7	0	0.6296
248.7	0	0	12	0	3	2	14.65	1298	3	26	1485	1	0	0	0	0	0.1923
219	0	0	65	0	0	0	0	1868	3	30	1167	0	1360	0	0	0	0.3793
0	0	0	91	0	0	0	0	1381	3	25	1335	0	0	0	0	0	0
54.6	0	0	80	0	0	0	0	1837	1	92	1497	0	0	0	0	0	0.1489
257.3	0	0	55	1295	0	0	0	1426	3	26	-1	1	0	0	0	1572	0.6538
36.18	0	0	48	0	0	0	0	1750	3	24	1551	0	81.05	0	0	0	0.6923
187	1	2	14	0	2	1	15.5	1518	1	92	1510	0	0	0	59.12	0	0.967
497	2	2	1	0	6	2	417	1384	2	46	1371	0	0	0	0	0	0.9787
0	0	0	79	1262	0	0	0	1274	3	26	-1	0	0	0	0	1489	0.1154
0	0	0	81	0	0	0	0	1350	3	26	1482	0	0	0	0	0	0.08
133.1	0	0	31	0	1	1	12.7	1365	3	27	1323	0	0	0	0	0	0.4444
0	0	0	71	0	0	0	0	1892	1	95	1485	0	0	0	0	0	0.375
208.9	0	0	30	0	1	1	3.049	1325	3	24	1466	1	0	0	0	0	0.5833
111.4	0	0	19	0	2	1	17.48	1749	2	44	1540	0	0	0	0	0	0.1333
189.5	0	0	33	0	1	1	1.727	1467	1	93	1563	0	0	0	0	0	0.5638
18	0	0	89	1225	0	0	0	1914	1	90	-1	0	0	0	0	1590	0.022
0	0	1	81	0	0	0	0	1854	2	47	1490	0	0	0	0	0	0.234
0	0	0	46	1414	0	0	0	1383	3	28	-1	0	0	0	0	1598	1
0	0	2	48	0	0	0	0	1511	3	25	1476	0	0	0	0	0	0.9167
0	0	0	87	1263	0	0	0	1917	3	29	-1	0	0	0	0	1444	0.0357
159	1	0	22	0	2	1	106	1867	2	44	1473	0	0	0	0	0	0.1111
0	0	0	61	0	0	0	0	1840	3	27	1500	0	4558	0	0	0	0.3929
0	0	0	95	0	0	0	0	1436	2	48	1495	0	0	0	0	0	0
100	0	2	39	0	1	1	10.29	1385	1	85	1500	0	0	0	0	0	0.2442
200	1	1	9	0	2	1	43.97	1405	1	87	1529	0	0	0	0	0	0.9886
0	0	0	80	1182	0	0	0	1380	3	31	-1	0	0	0	0	1450	0.1
50	1	2	35	0	1	1	14.5	1768	3	29	1514	1	0	0	0	0	0.3103
193.3	1	0	36	0	1	1	13.63	1399	3	27	1527	0	0	0	0	0	0.2222
125.8	0	0	30	0	1	1	9.129	1842	2	47	1538	0	363.9	0	0	0	0.5532
81.63	0	0	53	0	0	0	0	1438	3	27	1415	0	0	0	0	0	0.5769
60.2	0	0	81	1116	0	0	0	1371	2	48	-1	0	0	0	0	1520	0.1875
36.69	0	0	60	0	0	0	0	1993	3	26	1465	0	4066	0	0	0	0.48
0	0	0	81	1541	0	0	0	1366	1	95	-1	0	0	0	0	1432	0.1789
323.7	0	3	16	1448	2	1	12.95	1875	3	27	-1	1	0	0	0	1516	0.8846
103.8	0	0	65	0	0	0	0	1858	2	46	1513	0	0	0	0	0	0.3696
0	0	0	82	0	0	0	0	1893	2	43	1511	0	0	0	0	0	0.0682
523.8	1	0	6	1537	4	1	29.76	1300	3	24	-1	0	0	0	0	1511	0.4
23.22	0	1	68	0	0	0	0	1315	3	27	1508	0	0	0	0	0	0.5
204.2	1	1	25	1286	1	1	21.98	1822	3	27	-1	0	0	0	0	1579	0.3448
100	0	0	84	0	0	0	0	1275	3	26	1330	0	0	0	0	0	0.08
0	0	0	93	0	0	0	0	1391	3	25	1370	0	0	0	0	0	0
169.1	0	0	51	1118	0	0	0	1948	3	25	-1	0	0	0	0	1519	0.48
399.4	1	2	17	1564	2	1	17.23	1426	3	26	-1	0	334.9	0	0	1480	0.6923
508.6	1	4	7	0	3	2	131.2	1353	3	26	1647	0	0	0	0	0	1
211.6	1	0	22	1595	2	1	12.53	1396	1	96	-1	0	0	0	0	1399	0.3673
66.88	0	0	79	1052	0	0	0	1876	2	44	-1	0	0	0	0	1501	0.1333
36.88	0	3	55	1163	0	0	0	1386	3	30	-1	0	3500	0	0	1451	0.7241
472	1	5	6	0	4	2	91.82	1382	2	45	1509	0	1168	0	0	0	0.8444
25.8	0	0	67	0	0	0	0	1779	2	44	1470	0	0	0	0	0	0.3125
540	2	5	4	1436	4	2	68.9	1347	2	48	-1	1	1695	0	4.964	1515	0.8936
100	0	0	36	0	1	1	21.69	1839	3	27	1459	0	0	0	0	0	0.0357
52.9	0	0	29	1362	1	1	12.56	1357	2	48	-1	0	0.0637	0	0	1485	0.6383
66.27	0	0	73	0	0	0	0	1978	3	31	1480	0	0	0	0	0	0.3
200	1	5	25	0	2	2	10.56	1368	3	29	1500	0	0	0	0	0	0.3214
53.32	0	0	75	0	0	0	0	1445	1	95	1504	0	0	0	0	0	0.2421
117.5	0	0	44	1403	0	0	0	1373	3	27	-1	0	0	0	0	1494	0.9231
0	0	1	64	0	0	0	0	1383	2	45	1483	0	0	0	0	0	0.3778
0	0	0	89	1000	0	0	0	1419	2	44	-1	0	0	0	0	1500	0.0217
415.6	0	6	15	0	2	1	123.3	1411	3	27	1497	0	0	0	65.74	0	0.7407
0	0	1	52	0	0	0	0	1869	3	28	1496	0	0	0	0	0	0.6429
34.91	0	3	57	1313	0	0	0	1822	3	25	-1	0	2086	0	0	1542	0.52
208.5	1	0	33	0	1	1	6.763	1373	2	46	1511	1	0	0	0	0	0.2979
24	0	0	90	0	0	0	0	1882	1	88	1475	0	0	0	0	0	0.0319
68.37	0	0	68	1350	0	0	0	1501	2	45	-1	0	0	0	0	1527	0.3404
195	0	4	22	0	1	1	12.2	1363	3	24	1485	0	396.6	0	0	0	0.7826
0	0	0	84	1448	0	0	0	1434	3	25	0	0	0	0	0	1481	0.0741
122	0	0	62	0	0	0	0	1911	3	24	1343	0	0	0	0	0	0.48
0	0	0	85	1000	0	0	0	1764	1	94	-1	0	0	0	0	1500	0.1158
199.5	2	5	6	0	3	1	101.6	1880	3	27	1450	1	3472	0	0	0	0.9231
100	0	1	44	0	0	0	0	1352	3	27	1521	1	0	0	0	0	0.8889
0	0	1	51	0	0	0	0	1872	2	48	1500	0	395.9	0	0	0	0.6042
0	0	0	77	0	0	0	0	1334	3	29	1395	0	0	0	0	0	0.25
0	0	0	79	1093	0	0	0	1895	3	31	-1	0	0	0	0	1467	0.1667
265.8	1	2	8	0	3	2	18.63	1374	2	47	1469	2	0	0	0	0	0.9583
91.85	1	1	35	1000	1	1	49.97	1304	1	97	-1	0	0	0	0	1500	0.6598
100	0	1	30	1500	1	1	11.83	1449	2	47	-1	0	0	0	0	1592	0.5106
57.35	0	2	44	0	0	0	0	1374	1	83	1504	0	0	0	0	0	0.8902
0	0	0	91	0	0	0	0	1294	3	28	1500	0	0	0	0	0	0.0714
48.91	0	0	78	0	0	0	0	1338	2	46	1504	0	0.4323	0	0	0	0.1957
0	0	0	88	1456	0	0	0	1318	3	29	-1	1	0	0	11.58	1558	0.069
178	0	0	26	1469	1	1	4.246	1773	3	25	-1	0	466.5	0	0	1556	0.64
137.8	0	0	17	0	2	2	13.41	1784	2	47	1597	1	0	0	0	0	0.6739
0	0	0	91	0	0	0	0	1898	2	46	1544	0	0	0	0	0	0.0612
0	0	0	87	1301	0	0	0	1810	3	29	-1	0	0	0	0	1511	0
231.7	0	1	32	1332	1	1	38.55	1291	3	28	-1	0	0	0	0	1432	0.5556
0	0	0	48	0	0	0	0	1960	1	90	1527	0	4212	0	2.937	0	0.7111
60.57	0	1	68	0	0	0	0	1776	2	46	1644	0	0	0	0	0	0.3478
59.22	0	0	83	0	0	0	0	1381	1	88	1509	0	0	0	0	0	0.0562
272.9	1	1	13	1738	2	1	149.8	1827	3	28	-1	2	5313	0	142.4	1571	0.8929
85.24	0	0	83	1100	0	0	0	1447	3	27	-1	0	0	0	0	1410	0.1538
12.43	0	8	61	1126	0	0	0	1456	2	48	-1	0	1886	0	0	1462	0.4694
0	0	0	95	0	0	0	0	1911	3	26	1482	0	0	0	0	0	0
0	0	0	60	1207	0	0	0	2180	1	93	0	0	0	0	0	1554	0.5417
0	0	0	56	1268	0	0	0	1338	3	28	-1	1	0	0	0	1490	0.5926
0	0	0	71	1510	0	0	0	1363	3	32	-1	0	0	0	0	1503	0.25
39.18	0	0	58	1024	0	0	0	1403	3	25	-1	2	0	0	0	1452	0.52
100	0	0	39	0	1	1	12.42	1350	2	47	1580	0	0	0	0	0	0.0208
0	0	2	37	1239	1	1	43.11	1386	3	29	0	0	0	0	0	1492	0.4643
100	0	1	32	1080	1	1	7.428	1946	1	95	0	0	0	0	0	1498	0.551
489.9	2	4	1	0	6	3	49.65	1446	3	27	1433	0	0	0	0	0	1
0	0	0	89	0	0	0	0	1773	2	46	1491	0	0	0	0	0	0.0417
0	0	0	30	0	0	0	0	1344	1	53	1434	0	0	0	0	0	0.7547
24.4	0	4	43	1272	0	0	0	1831	3	26	-1	2	1980	0	0	1559	0.84
0	0	0	90	0	0	0	0	1884	2	44	1450	0	0	0	0	0	0.0217
312.3	1	1	9	0	3	1	9.944	1367	3	28	1458	0	0	0	0	0	0.4074
0	0	0	80	1395	0	0	0	1364	2	43	-1	0	0	0	0	1592	0.1702
24.48	0	0	75	1290	0	0	0	1470	1	96	-1	0	0	0	0	1444	0.2604
113.3	0	1	34	1215	1	1	7.651	1864	1	94	-1	0	0	0	0	1532	0.4792
412.9	3	2	3	1058	5	1	292.3	1483	1	95	-1	0	0	0	57.68	1517	0.9381
33.39	0	0	55	0	0	0	0	1758	2	48	1467	0	0	0	0	0	0.5745
67.86	0	0	63	1170	0	0	0	1849	2	43	-1	0	0	0	0	1556	0.3256
0	0	2	58	0	0	0	0	1822	3	28	1508	0	1266	0	0	0	0.4828
274	1	8	4	0	4	2	27.61	1353	2	43	1572	1	0	0	0	0	0.9091
0	0	2	58	1000	0	0	0	1840	1	89	-1	0	0	0	0	1500	0.4681
200	0	0	39	1372	1	1	6.8	1314	3	30	-1	0	0	0	0	1438	0
0	0	0	84	1233	0	0	0	1763	2	47	-1	0	0	0	0	1527	0.1875
160.5	0	0	33	0	1	1	1.384	1931	3	30	1502	1	1591	0	0	0	0.4138
100	0	0	74	0	0	0	0	1885	3	27	1464	0	0	0	0	0	0.3077
89	0	1	27	0	1	1	30.09	1872	2	45	1649	0	2421	0	6.444	0	0.8478
31.25	0	0	60	0	0	0	0	1415	2	43	1519	0	0	0	0	0	0.3333
52.78	0	5	58	0	0	0	0	1517	3	27	1450	1	1403	0	0	0	0.5714
100	0	0	24	1000	1	1	5.075	1394	1	96	-1	0	0	0	0	1500	0.8737
0	0	0	86	0	0	0	0	1804	1	95	1535	0	0	0	0	0	0.1414
51.54	0	0	48	0	0	0	0	1948	2	46	1500	0	0	0	0	0	0.75
375.8	0	7	23	1367	1	1	43.23	1881	3	29	-1	0	0	0	0	1560	1
160.7	0	4	20	0	1	1	44.08	1260	3	28	1496	0	468.5	0	0	0	0.8214
0	0	0	69	0	0	0	0	1790	3	30	1483	0	2522	0	0	0	0.2667
58.72	0	0	62	1396	0	0	0	1839	3	26	-1	0	6337	0	0	1612	0.3462
0	0	4	45	0	0	0	0	1899	2	48	1502	2	4294	0	0	0	0.7234
123.3	0	1	39	0	1	1	3.895	1867	2	46	1500	0	0	0	0	0	0.4444
175	0	0	45	0	0	0	0	1363	3	27	1518	0	0	0	0	0	0.8519
117	0	0	87	0	0	0	0	1743	3	28	1480	0	0	0	0	0	0
59.78	0	0	73	0	0	0	0	1757	3	30	1468	0	0	0	0	0	0.3103
46.6	0	0	18	0	2	1	42.55	1444	3	26	1481	0	0	0	0	0	0.2222
100	0	0	87	1144	0	0	0	1797	3	23	0	0	0	0	0	1484	0
216.4	0	1	17	1620	2	2	12.86	1299	3	27	-1	0	0	0	0	1524	0.6296
381	1	1	9	0	3	1	36.06	1353	1	94	1510	0	0	0	0	0	0.9896
80.85	0	2	50	0	0	0	0	1989	3	26	1472	1	747.8	0	0	0	0.8077
268.5	0	3	11	0	3	2	37.34	1836	3	24	1422	1	0	0	0	0	0.3929
119.2	0	7	45	1052	0	0	0	1869	2	48	-1	0	1049	0	0	1526	0.75
0	0	0	83	0	0	0	0	1961	3	30	1500	0	0	0	0	0	0.1724
100	1	0	43	1173	1	1	3.398	1924	3	27	-1	0	0	0	0	1431	0.0385
369.7	0	5	11	1250	2	1	194.7	1822	3	31	-1	0	1835	0	0	1416	0.6774
25.8	0	0	70	0	0	0	0	1436	3	30	1509	0	0	0	0	0	0.3333
400	0	2	6	0	4	2	56.04	1440	1	95	1486	0	0	0	0	0	0.5625
273.8	2	0	8	0	3	1	169	1862	2	48	1533	0	7782	0	0	0	1
242.3	0	5	11	0	2	1	42.38	1293	3	28	1405	0	0	0	0	0	1
0	0	1	71	0	0	0	0	1426	2	47	1528	0	0	0	0	0	0.3958
76.35	0	0	68	0	0	0	0	1887	3	25	1500	0	0	0	0	0	0.2593
49.14	0	1	70	0	0	0	0	1383	2	49	1444	0	0	0	0	0	0.3469
75	0	0	84	0	0	0	0	1821	3	29	1466	0	0	0	0	0	0.1071
0	0	0	83	1336	0	0	0	1870	3	30	-1	0	0	0	0	1530	0.069
757.1	2	2	1	0	9	2	190.8	1919	3	26	1456	0	5733	0	0	0	1
65.12	0	0	81	1134	0	0	0	1963	3	26	-1	0	0	0	0	1435	0.037
96.8	1	3	29	0	1	1	25.72	1382	3	27	1405	0	556.9	0	0	0	0.5926
0	0	2	44	0	0	0	0	1421	2	47	1456	0	0	0	0	0	0.9149
199.8	1	4	18	0	2	2	85.23	1823	2	44	1614	0	3291	0	0	0	0.6383
100	0	0	97	0	0	0	0	1367	2	48	1479	0	0	0	0	0	0
106.5	0	0	95	0	0	0	0	1425	2	47	1447	0	0	0	0	0	0
205.5	0	0	35	0	1	1	2.118	1557	3	26	1469	0	0	0	0	0	0.25
100	0	0	31	1434	1	1	16.07	1354	3	27	-1	0	0	0	0	1457	0.5185
23.22	0	0	85	0	0	0	0	1795	3	29	1407	0	0	0	0	0	0.1071
144.1	1	2	9	1006	3	1	74.1	1974	3	26	-1	0	0	0	0	1500	0.8571
0	0	0	63	1050	0	0	0	1351	3	25	-1	0	354.4	0	0	1520	0.5
166.9	0	0	30	1228	1	1	67.04	1390	2	48	-1	0	0	0	0	1482	0.5625
181.6	1	0	28	1316	1	1	5.133	1397	3	28	-1	0	0	0	0	1503	0.7778
0	0	0	60	0	0	0	0	1489	2	47	1500	1	0	0	0	0	0.4348
0	0	0	94	0	0	0	0	1955	3	28	1481	0	0	0	0	0	0
102.2	0	0	46	0	1	1	13.84	1379	3	27	1505	0	0	0	0	0	0.2222
0	0	0	75	0	0	0	0	1832	2	47	1570	0	0	0	0	0	0.2917
219.1	0	3	27	0	1	1	51.24	1763	2	46	1506	1	0	0	0	0	0.6596
98.81	0	0	52	1000	0	0	0	1790	3	28	-1	0	4168	0	0	1500	0.5556
169	1	12	34	1336	1	1	66.52	1911	2	43	-1	0	0	0	0	1540	0.3333
129.6	0	0	31	1285	1	1	9.841	1346	2	48	-1	0	0	0	0	1535	0.5714
225.8	0	2	43	0	1	1	14	1346	3	28	1231	0	0	0	0	0	0.1429
760.3	1	2	1	0	8	1	100.7	1352	1	89	1571	0	0	0	0	0	0.9888
49.45	0	0	90	0	0	0	0	1295	3	28	1345	0	0	0	0	0	0.1111
0	0	0	89	1000	0	0	0	1885	2	49	-1	0	0	0	0	1500	0.0816
76.68	0	0	36	0	1	1	33.9	1879	2	45	1593	1	0	0	0	0	0.1556
54.18	0	0	66	1333	0	0	0	1423	3	29	-1	0	0	0	0	1424	0.5
44.51	0	0	74	0	0	0	0	1459	3	30	1489	0	0	0	0	0	0.3448
223.2	0	4	50	1270	0	0	0	1314	3	27	-1	0	0	0	4.869	1502	0.6538
280.2	0	0	59	1538	0	0	0	1289	3	30	-1	1	0	0	0	1524	0.4138
222.4	0	0	72	1049	0	0	0	1346	3	28	-1	0	0	0	0	1496	0.4074
146.4	0	1	32	1407	1	1	2.152	1460	3	29	-1	0	0	0	0	1552	0.5484
129	0	0	83	1478	0	0	0	1780	2	45	-1	0	0	0	0	1546	0.0667
0	0	0	92	0	0	0	0	1275	2	49	1495	0	0	0	0	0	0.0625
329.6	2	1	13	0	3	1	57	1932	3	28	1514	0	0	0	0	0	0.1071
19.35	0	0	57	0	0	0	0	2138	3	28	1430	1	5124	0	0	0	0.6552
25.8	0	0	86	0	0	0	0	1457	3	25	1431	0	0	0	0	0	0.04
166.7	0	9	46	0	0	0	0	1888	3	27	1470	1	4528	0	0	0	0.6296
194.6	0	0	18	1442	2	1	23.97	1400	3	25	-1	0	0	0	0	1475	0.4615
328.2	1	4	12	1232	3	1	6.186	1344	1	97	0	0	0	0	0	1533	0.8125
63.76	0	0	70	0	0	0	0	1892	3	28	1457	0	0	0	0	0	0.3704
75.53	0	5	90	0	0	0	0	1867	2	48	1510	0	0	0	0	0	0.1224
347.7	0	1	24	1029	1	1	39.86	1401	1	93	-1	0	0	0	0	1509	0.7872
0	0	0	77	0	0	0	0	1962	3	27	1327	0	0	0	0	0	0.2222
0	0	0	61	0	0	0	0	1873	3	27	1500	0	314.4	0	0	0	0.3077
0	0	0	82	1291	0	0	0	1377	1	91	-1	0	0	0	0	1407	0.1684
147.3	0	0	26	1027	1	1	3.88	1368	3	26	-1	0	0	0	0	1500	0.4615
0	0	0	38	0	0	0	0	1440	3	24	1509	0	0	0	0	0	1
293.7	0	0	32	0	1	1	113.7	1855	3	27	1339	1	0	0	0	0	0.5185
200	2	0	20	1553	2	1	2.895	1332	3	30	-1	0	0	0	0	1523	0.3793
100	0	0	37	1000	1	1	6.46	1370	3	31	-1	0	0	0	0	1500	0.0938
140.9	0	1	28	0	1	1	9.696	1923	2	43	1497	0	0	0	0	0	0.4091
24.99	0	0	55	0	0	0	0	1097	3	27	1390	0	0	0	217.7	0	0.5556
178.4	0	5	62	1150	0	0	0	1856	3	27	-1	1	1567	0	0	1467	0.4444
0	0	0	75	0	0	0	0	1381	1	93	1500	0	0	0	0	0	0.2128
0	0	0	81	0	0	0	0	1444	2	48	1528	0	0	0	0	0	0.1702
100	0	0	38	1477	1	1	0.8006	1955	2	45	-1	0	0	0	0	1590	0.0222
163.1	1	4	19	0	2	2	20.75	1675	2	46	1456	0	0	0	0	0	0.2609
75	1	0	35	0	1	1	52.47	1370	1	89	1529	0	0	0	10.71	0	0.4783
0	0	0	73	0	0	0	0	1827	3	26	1420	0	0	0	0	0	0.1154
0	0	0	79	1267	0	0	0	1365	3	26	-1	0	0	0	0	1531	0.1154
236.2	0	2	22	0	1	1	127.5	1889	3	24	1470	0	2236	0	0	0	1
61.74	0	0	80	0	0	0	0	1312	3	25	1278	0	0	0	0	0	0.08
32.34	0	0	77	1101	0	0	0	1968	2	47	-1	0	0	0	0	1501	0.234
0	0	0	67	0	0	0	0	1365	3	29	1394	0	0	0	0	0	0.4286
0	0	0	45	1359	0	0	0	1242	3	28	-1	0	0	0	0	1485	0.7143
0	0	0	91	0	0	0	0	1397	2	46	1500	0	0	0	0	0	0
0	0	0	87	0	0	0	0	1894	3	25	1500	0	0	0	0	0	0
69.95	0	0	26	0	1	1	23.05	1325	2	46	1500	1	473.7	0	0	0	0.9783
78	0	0	56	1053	0	0	0	1977	2	40	-1	0	0	0	0	1495	0.45
100	0	0	41	0	1	1	41.69	1888	2	42	1484	1	0	0	0	0	0.1364
509	3	1	6	1436	4	2	75	1457	2	47	-1	0	202	0	45.12	1444	0.7708
124.4	0	0	70	0	0	0	0	1865	3	23	1660	0	0	0	0	0	0.08
217.9	0	4	38	0	0	0	0	1842	3	28	1479	1	2629	0	0	0	1
57.3	0	1	61	0	0	0	0	1310	3	28	1437	0	0	0	0	0	0.4074
92.6	0	1	59	0	0	0	0	1343	3	26	1474	0	0	0	0	0	0.44
177.5	1	2	11	1493	2	1	14.64	1406	1	94	0	0	0	0	0	1596	0.9375
20.4	0	0	70	0	0	0	0	1857	2	44	1460	0	0	0	0	0	0.2222
0	0	0	62	0	0	0	0	1285	2	50	1504	0	0	0	0	0	0.5714
386	3	4	2	0	4	1	130.2	1375	1	92	1536	0	0	0	0	0	0.9362
184.3	0	2	21	0	1	1	10.13	1826	3	26	1382	2	3575	0	0	0	0.7308
53.9	0	0	67	0	0	0	0	1390	2	43	1474	0	0	0	0	0	0.2889
200	0	0	44	0	1	1	30.45	1384	2	47	1495	0	0	0	0	0	0.102
95.86	0	5	36	0	1	1	2.973	1753	3	28	1477	1	0	0	0	0	0.3793
227.5	0	5	66	997	0	0	0	1246	3	27	-1	0	0	0	0	1498	0.3214
124.4	0	2	53	0	0	0	0	1365	2	46	1429	0	0	0	0	0	0.7021
50.7	0	3	50	0	0	0	0	1276	2	40	1493	0	0	0	0	0	0.5366
200	0	4	16	1409	2	2	12.27	1217	3	29	-1	0	0	0	0	1527	0.8276
313.2	1	7	7	0	3	1	56.76	1321	1	91	1544	0	0	0	0	0	0.8022
0	0	1	54	0	0	0	0	1436	3	28	1350	0	1455	0	0	0	0.6071
0	0	17	42	0	0	0	0	1425	1	84	1757	0	1232	0	0	0	0.9176
259.5	0	4	12	0	3	1	42.4	1890	3	29	1508	0	0	0	0	0	0.6071
0	0	0	94	1230	0	0	0	1397	3	27	-1	0	0	0	0	1481	0
0	0	0	49	0	0	0	0	1399	1	92	1533	0	0	0	0	0	0.7473
64.82	0	0	50	1085	0	0	0	1383	2	47	-1	0	0	0	0	1513	0.9167
102.5	0	0	28	0	1	1	71.34	1790	3	26	1529	0	6994	0	0	0	0.68
0	0	1	49	1172	0	0	0	1849	3	27	-1	0	2857	0	0	1481	0.7143
200	0	1	38	0	1	1	3.574	1891	3	24	1418	0	0	0	0	0	0.2308
0	0	0	89	1492	0	0	0	1333	3	24	-1	0	0	0	0	1511	0
344.1	1	4	9	0	3	1	204.7	1375	3	32	1160	0	0	0	0	0	0.6774
153	0	1	9	0	2	1	194.6	1899	2	45	1538	0	765.7	0	0	0	0.9333
99.79	0	0	83	0	0	0	0	1369	2	48	1500	0	0	0	0	0	0.1875
100	0	0	40	1208	1	1	4.053	1373	3	26	-1	0	0	0	0	1494	0
0	0	0	70	1267	0	0	0	1360	3	23	-1	0	0	0	0	1483	0.0417
161.9	1	1	32	0	1	1	5.446	1364	3	27	1492	1	0	0	0	0	0.4231
23.8	0	0	91	1372	0	0	0	1373	3	31	-1	0	0	0	0	1484	0.0667
0	0	0	58	0	0	0	0	1750	3	27	1488	0	9104	0	0	0	0.4074
100	0	0	40	0	0	0	0	1901	3	26	1451	0	0	0	0	0	0.9259
0	0	0	75	0	0	0	0	1373	3	25	1463	0	0	0	0	0	0.1538
17.92	0	0	59	1257	0	0	0	1373	3	27	-1	0	0	0	0	1530	0.5385
160.5	0	4	29	1428	1	1	10.32	1387	3	29	-1	0	0	0	0	1554	0.4483
217.4	0	2	16	1614	2	1	13.7	1267	2	43	-1	2	0	0	0	1505	0.6222
146.1	0	0	20	0	2	2	46.26	1389	3	26	1490	0	0	0	0	0	0.52
111.3	0	1	15	1432	2	2	3.602	1844	3	30	-1	0	3221	0	0	1561	0.6207
63.44	0	2	44	0	0	0	0	1888	3	27	1478	0	3660	0	0	0	0.75
278	2	3	7	0	3	1	85.48	1339	1	90	1519	0	227.2	0	119.1	0	0.8791
275	2	10	8	1433	3	1	130.1	1970	1	97	-1	0	0	0	0	1537	0.7423
226	0	1	30	1181	1	1	7.43	1887	1	79	-1	0	0	0	0	1453	0.2717
0	0	0	53	1000	0	0	0	1375	3	28	-1	0	0	0	0	1500	0.6429
107.1	0	1	23	1738	1	1	381.1	1380	3	28	-1	1	0	0	33.81	1643	0.9259
173.9	0	5	16	0	2	1	32.32	1835	3	30	1500	2	991.2	0	0	0	0.7586
0	0	0	57	0	0	0	0	1403	1	92	1500	0	0	0	0	0	0.5213
0	0	0	59	0	0	0	0	1866	2	45	1464	0	0	0	0	0	0.4348
75	0	1	28	0	1	1	16.11	1352	3	29	1500	1	98.13	0	0	0	0.4828
0	0	0	67	0	0	0	0	1382	3	26	1484	0	295.4	0	0	0	0.1923
100	0	1	38	1214	1	1	5.943	1377	2	49	-1	0	0	0	0	1498	0.3125
625.8	1	2	5	0	4	1	46.22	1445	1	93	1531	0	0	0	0	0	0.8723
174.9	1	1	32	0	1	1	5.721	1893	3	28	1458	0	5035	0	0.9277	0	0.5926
